"id";"id_registro";"fecha";"linea";"op";"variable";"identificador";"duplo";"tipo_vigilancia";"tipo_herramienta";"vigil_preav";"vigil_restan";"vigil_nomin";"valor";"enviado"
"197";"102035";"02/07/2021 10:04";"CC07";"OP110B1";"194_ALMACEN1_34";"11016";"1";"2";"200";"50";"1222";"3250";"0";
"198";"102036";"02/07/2021 10:04";"CC07";"OP110B1";"195_ALMACEN1_35";"11017";"1";"2";"240";"50";"3352";"5000";"0";
"199";"102037";"02/07/2021 10:04";"CC07";"OP110B1";"196_ALMACEN1_36";"11018";"1";"2";"240";"50";"1518";"5052";"0";
"200";"102038";"02/07/2021 10:04";"CC07";"OP110B1";"197_ALMACEN1_37";"11019";"1";"2";"120";"50";"77457";"150000";"0";
"201";"102039";"02/07/2021 10:04";"CC07";"OP110B1";"198_ALMACEN1_38";"11020";"1";"2";"200";"50";"3031";"9000";"0";
"202";"102041";"02/07/2021 10:04";"CC07";"OP110B1";"199_ALMACEN1_39";"11021";"3";"2";"250";"50";"8145";"15000";"0";
"203";"102042";"02/07/2021 10:04";"CC07";"OP110B1";"200_ALMACEN1_40";"11014";"2";"2";"240";"50";"1025";"1148";"0";
"204";"102043";"02/07/2021 10:04";"CC07";"OP110B1";"201_ALMACEN1_41";"11015";"2";"2";"200";"50";"148";"1950";"0";
"205";"102044";"02/07/2021 10:04";"CC07";"OP110B1";"202_ALMACEN1_42";"11016";"2";"2";"200";"50";"1223";"3250";"0";
"206";"102045";"02/07/2021 10:04";"CC07";"OP110B1";"203_ALMACEN1_43";"11017";"2";"2";"240";"50";"288";"5000";"0";
"207";"102046";"02/07/2021 10:04";"CC07";"OP110B1";"204_ALMACEN1_44";"11018";"2";"2";"240";"50";"1518";"5052";"0";
"208";"102047";"02/07/2021 10:04";"CC07";"OP110B1";"205_ALMACEN1_45";"11019";"2";"2";"120";"50";"77449";"150000";"0";
"209";"102048";"02/07/2021 10:04";"CC07";"OP110B1";"206_ALMACEN1_46";"11020";"2";"2";"200";"50";"2217";"9000";"0";
"210";"102049";"02/07/2021 10:04";"CC07";"OP110B1";"207_ALMACEN1_47";"11021";"2";"2";"250";"50";"5500";"15000";"0";
"211";"102050";"02/07/2021 10:04";"CC07";"OP110B1";"208_ALMACEN1_48";"11022";"1";"2";"200";"50";"5727";"15750";"0";
"212";"102051";"02/07/2021 10:04";"CC07";"OP110B1";"209_ALMACEN1_49";"11023";"1";"2";"250";"50";"42013";"70000";"0";
"213";"102052";"02/07/2021 10:04";"CC07";"OP110B1";"210_ALMACEN1_50";"11024";"1";"2";"120";"50";"4231";"30000";"0";
"214";"102053";"02/07/2021 10:04";"CC07";"OP110B1";"211_ALMACEN1_51";"0";"0";"0";"0";"0";"0";"0";"0";
"215";"102054";"02/07/2021 10:04";"CC07";"OP110B1";"212_ALMACEN1_52";"11025";"1";"2";"120";"50";"6048";"26300";"0";
"216";"102055";"02/07/2021 10:04";"CC07";"OP110B1";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"217";"102056";"02/07/2021 10:04";"CC07";"OP110B1";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"218";"102057";"02/07/2021 10:04";"CC07";"OP110B1";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"219";"102058";"02/07/2021 10:04";"CC07";"OP110B1";"216_ALMACEN1_56";"11022";"2";"2";"200";"50";"5732";"15750";"0";
"220";"102059";"02/07/2021 10:04";"CC07";"OP110B1";"217_ALMACEN1_57";"11023";"2";"2";"250";"50";"42009";"70000";"0";
"221";"102060";"02/07/2021 10:04";"CC07";"OP110B1";"218_ALMACEN1_58";"11024";"2";"2";"120";"50";"3527";"30000";"0";
"222";"102061";"02/07/2021 10:04";"CC07";"OP110B1";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"223";"102062";"02/07/2021 10:04";"CC07";"OP110B1";"220_ALMACEN1_60";"11025";"2";"2";"120";"50";"5941";"26300";"0";
"224";"102063";"02/07/2021 10:04";"CC07";"OP110B1";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"225";"102064";"02/07/2021 10:04";"CC07";"OP110B1";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"226";"102065";"02/07/2021 10:04";"CC07";"OP110B1";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"227";"102066";"02/07/2021 10:04";"CC07";"OP110B1";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"228";"102067";"02/07/2021 10:04";"CC07";"OP110B1";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"229";"102068";"02/07/2021 10:04";"CC07";"OP110B1";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"230";"102069";"02/07/2021 10:04";"CC07";"OP110B1";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"231";"102070";"02/07/2021 10:04";"CC07";"OP110B1";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"232";"102071";"02/07/2021 10:04";"CC07";"OP110B1";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"233";"102072";"02/07/2021 10:04";"CC07";"OP110B1";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"234";"102073";"02/07/2021 10:04";"CC07";"OP110B1";"231_ALMACEN1_71";"11026";"1";"0";"710";"0";"0";"0";"0";
"235";"102074";"02/07/2021 10:04";"CC07";"OP110B1";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"236";"102075";"02/07/2021 10:04";"CC07";"OP110B1";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"237";"102076";"02/07/2021 10:04";"CC07";"OP110B1";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"238";"102077";"02/07/2021 10:04";"CC07";"OP110B1";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"239";"102078";"02/07/2021 10:04";"CC07";"OP110B1";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"240";"102079";"02/07/2021 10:04";"CC07";"OP110B1";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"241";"102080";"02/07/2021 10:04";"CC07";"OP110B1";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"242";"102081";"02/07/2021 10:04";"CC07";"OP110B1";"239_ALMACEN1_79";"11026";"2";"0";"710";"0";"0";"0";"0";
"243";"102082";"02/07/2021 10:04";"CC07";"OP110B1";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"244";"103001";"02/07/2021 10:05";"CC07";"OP110B2";"160_SP1";"11001";"1";"2";"120";"50";"10616";"16447";"0";
"245";"103002";"02/07/2021 10:05";"CC07";"OP110B2";"161_ALMACEN1_1";"0";"0";"0";"0";"0";"0";"0";"0";
"246";"103003";"02/07/2021 10:05";"CC07";"OP110B2";"162_ALMACEN1_2";"0";"0";"0";"0";"0";"0";"0";"0";
"247";"103004";"02/07/2021 10:05";"CC07";"OP110B2";"163_ALMACEN1_3";"11002";"1";"2";"120";"50";"15158";"70000";"0";
"248";"103005";"02/07/2021 10:05";"CC07";"OP110B2";"164_ALMACEN1_4";"0";"0";"0";"0";"0";"0";"0";"0";
"249";"103006";"02/07/2021 10:05";"CC07";"OP110B2";"165_ALMACEN1_5";"11003";"1";"2";"120";"50";"95213";"150000";"0";
"250";"103007";"02/07/2021 10:05";"CC07";"OP110B2";"166_ALMACEN1_6";"11004";"1";"2";"120";"50";"165788";"175000";"0";
"251";"103008";"02/07/2021 10:05";"CC07";"OP110B2";"167_ALMACEN1_7";"11005";"1";"2";"120";"50";"64459";"90000";"0";
"252";"103009";"02/07/2021 10:05";"CC07";"OP110B2";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"253";"103010";"02/07/2021 10:05";"CC07";"OP110B2";"169_ALMACEN1_9";"0";"0";"0";"0";"0";"0";"0";"0";
"254";"103011";"02/07/2021 10:05";"CC07";"OP110B2";"170_ALMACEN1_10";"0";"0";"0";"0";"0";"0";"0";"0";
"255";"103012";"02/07/2021 10:05";"CC07";"OP110B2";"171_ALMACEN1_11";"11002";"2";"2";"120";"50";"15156";"70000";"0";
"256";"103013";"02/07/2021 10:05";"CC07";"OP110B2";"172_ALMACEN1_12";"0";"0";"0";"0";"0";"0";"0";"0";
"257";"103014";"02/07/2021 10:05";"CC07";"OP110B2";"173_ALMACEN1_13";"11003";"2";"2";"120";"50";"95210";"150000";"0";
"258";"103015";"02/07/2021 10:05";"CC07";"OP110B2";"174_ALMACEN1_14";"11004";"2";"2";"120";"50";"120196";"175000";"0";
"259";"103016";"02/07/2021 10:05";"CC07";"OP110B2";"175_ALMACEN1_15";"11005";"2";"2";"120";"50";"64457";"90000";"0";
"260";"103017";"02/07/2021 10:05";"CC07";"OP110B2";"176_ALMACEN1_16";"11006";"1";"2";"200";"50";"478";"7000";"0";
"261";"103018";"02/07/2021 10:05";"CC07";"OP110B2";"177_ALMACEN1_17";"11007";"1";"2";"200";"50";"2442";"4500";"0";
"262";"103019";"02/07/2021 10:05";"CC07";"OP110B2";"178_ALMACEN1_18";"11008";"1";"2";"200";"50";"323";"2100";"0";
"263";"103020";"02/07/2021 10:05";"CC07";"OP110B2";"179_ALMACEN1_19";"11009";"1";"2";"240";"50";"2723";"4500";"0";
"264";"103021";"02/07/2021 10:05";"CC07";"OP110B2";"180_ALMACEN1_20";"11010";"1";"2";"200";"50";"950";"1150";"0";
"265";"103022";"02/07/2021 10:05";"CC07";"OP110B2";"181_ALMACEN1_21";"11011";"1";"2";"200";"50";"1960";"8108";"0";
"266";"103023";"02/07/2021 10:05";"CC07";"OP110B2";"182_ALMACEN1_22";"11012";"1";"2";"240";"50";"4817";"12000";"0";
"267";"103024";"02/07/2021 10:05";"CC07";"OP110B2";"183_ALMACEN1_23";"11013";"1";"2";"200";"50";"950";"1150";"0";
"268";"103025";"02/07/2021 10:05";"CC07";"OP110B2";"184_ALMACEN1_24";"11006";"2";"2";"200";"50";"477";"7000";"0";
"269";"103026";"02/07/2021 10:05";"CC07";"OP110B2";"185_ALMACEN1_25";"11007";"2";"2";"200";"50";"2441";"4500";"0";
"270";"103027";"02/07/2021 10:05";"CC07";"OP110B2";"186_ALMACEN1_26";"11008";"2";"2";"200";"50";"600";"2100";"0";
"271";"103028";"02/07/2021 10:05";"CC07";"OP110B2";"187_ALMACEN1_27";"11009";"2";"2";"240";"50";"3880";"4500";"0";
"272";"103029";"02/07/2021 10:05";"CC07";"OP110B2";"188_ALMACEN1_28";"11010";"2";"2";"200";"50";"950";"1150";"0";
"273";"103030";"02/07/2021 10:05";"CC07";"OP110B2";"189_ALMACEN1_29";"11011";"2";"2";"200";"50";"7530";"8150";"0";
"274";"103031";"02/07/2021 10:05";"CC07";"OP110B2";"190_ALMACEN1_30";"11012";"2";"2";"240";"50";"4816";"12000";"0";
"275";"103032";"02/07/2021 10:05";"CC07";"OP110B2";"191_ALMACEN1_31";"11013";"2";"2";"200";"50";"530";"1150";"0";
"276";"103033";"02/07/2021 10:05";"CC07";"OP110B2";"192_ALMACEN1_32";"11014";"1";"2";"240";"50";"948";"1148";"0";
"277";"103034";"02/07/2021 10:05";"CC07";"OP110B2";"193_ALMACEN1_33";"11015";"1";"2";"200";"50";"254";"1950";"0";
"278";"103035";"02/07/2021 10:05";"CC07";"OP110B2";"194_ALMACEN1_34";"11016";"1";"2";"200";"50";"2698";"3250";"0";
"279";"103036";"02/07/2021 10:05";"CC07";"OP110B2";"195_ALMACEN1_35";"11017";"1";"2";"240";"50";"4800";"5000";"0";
"280";"103037";"02/07/2021 10:05";"CC07";"OP110B2";"196_ALMACEN1_36";"11018";"1";"2";"240";"50";"2769";"5052";"0";
"281";"103038";"02/07/2021 10:05";"CC07";"OP110B2";"197_ALMACEN1_37";"11019";"1";"2";"120";"50";"95163";"150000";"0";
"282";"103039";"02/07/2021 10:05";"CC07";"OP110B2";"198_ALMACEN1_38";"11020";"1";"2";"200";"50";"4135";"9000";"0";
"283";"103041";"02/07/2021 10:05";"CC07";"OP110B2";"199_ALMACEN1_39";"11021";"1";"2";"250";"50";"6578";"15000";"0";
"284";"103042";"02/07/2021 10:05";"CC07";"OP110B2";"200_ALMACEN1_40";"11014";"2";"2";"240";"50";"530";"1150";"0";
"285";"103043";"02/07/2021 10:05";"CC07";"OP110B2";"201_ALMACEN1_41";"11015";"2";"2";"200";"50";"1750";"1950";"0";
"286";"103044";"02/07/2021 10:05";"CC07";"OP110B2";"202_ALMACEN1_42";"11016";"2";"2";"200";"50";"1191";"3250";"0";
"287";"103045";"02/07/2021 10:05";"CC07";"OP110B2";"203_ALMACEN1_43";"11017";"2";"2";"240";"50";"3500";"5000";"0";
"288";"103046";"02/07/2021 10:05";"CC07";"OP110B2";"204_ALMACEN1_44";"11018";"2";"2";"240";"50";"2769";"5052";"0";
"289";"103047";"02/07/2021 10:05";"CC07";"OP110B2";"205_ALMACEN1_45";"11019";"2";"2";"120";"50";"95159";"150000";"0";
"290";"103048";"02/07/2021 10:05";"CC07";"OP110B2";"206_ALMACEN1_46";"11020";"2";"2";"200";"50";"4132";"9000";"0";
"291";"103049";"02/07/2021 10:05";"CC07";"OP110B2";"207_ALMACEN1_47";"11021";"2";"2";"250";"50";"6572";"15000";"0";
"292";"103050";"02/07/2021 10:05";"CC07";"OP110B2";"208_ALMACEN1_48";"11022";"1";"2";"200";"50";"8058";"15750";"0";
"293";"103051";"02/07/2021 10:05";"CC07";"OP110B2";"209_ALMACEN1_49";"11023";"3";"2";"250";"50";"48313";"70000";"0";
"294";"103052";"02/07/2021 10:05";"CC07";"OP110B2";"210_ALMACEN1_50";"11024";"1";"2";"120";"50";"9767";"30000";"0";
"295";"103053";"02/07/2021 10:05";"CC07";"OP110B2";"211_ALMACEN1_51";"0";"0";"0";"0";"0";"0";"0";"0";
"296";"103054";"02/07/2021 10:05";"CC07";"OP110B2";"212_ALMACEN1_52";"11025";"1";"2";"120";"50";"24833";"26300";"0";
"297";"103055";"02/07/2021 10:05";"CC07";"OP110B2";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"298";"103056";"02/07/2021 10:05";"CC07";"OP110B2";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"299";"103057";"02/07/2021 10:05";"CC07";"OP110B2";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"300";"103058";"02/07/2021 10:05";"CC07";"OP110B2";"216_ALMACEN1_56";"11022";"2";"2";"200";"50";"8055";"15750";"0";
"301";"103059";"02/07/2021 10:05";"CC07";"OP110B2";"217_ALMACEN1_57";"11023";"2";"2";"250";"50";"48309";"70000";"0";
"302";"103060";"02/07/2021 10:05";"CC07";"OP110B2";"218_ALMACEN1_58";"11024";"2";"2";"120";"50";"9763";"30000";"0";
"303";"103061";"02/07/2021 10:05";"CC07";"OP110B2";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"304";"103062";"02/07/2021 10:05";"CC07";"OP110B2";"220_ALMACEN1_60";"11025";"2";"2";"120";"50";"23628";"26300";"0";
"305";"103063";"02/07/2021 10:05";"CC07";"OP110B2";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"306";"103064";"02/07/2021 10:05";"CC07";"OP110B2";"222_ALMACEN1_62";"11026";"1";"0";"710";"0";"0";"0";"0";
"307";"103065";"02/07/2021 10:05";"CC07";"OP110B2";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"308";"103066";"02/07/2021 10:05";"CC07";"OP110B2";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"309";"103067";"02/07/2021 10:05";"CC07";"OP110B2";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"310";"103068";"02/07/2021 10:05";"CC07";"OP110B2";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"311";"103069";"02/07/2021 10:05";"CC07";"OP110B2";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"312";"103070";"02/07/2021 10:05";"CC07";"OP110B2";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"313";"103071";"02/07/2021 10:05";"CC07";"OP110B2";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"314";"103072";"02/07/2021 10:05";"CC07";"OP110B2";"230_ALMACEN1_70";"11026";"2";"0";"710";"46547791";"0";"0";"0";
"315";"103073";"02/07/2021 10:05";"CC07";"OP110B2";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"316";"103074";"02/07/2021 10:05";"CC07";"OP110B2";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"317";"103075";"02/07/2021 10:05";"CC07";"OP110B2";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"318";"103076";"02/07/2021 10:05";"CC07";"OP110B2";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"319";"103077";"02/07/2021 10:05";"CC07";"OP110B2";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"320";"103078";"02/07/2021 10:05";"CC07";"OP110B2";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"321";"103079";"02/07/2021 10:05";"CC07";"OP110B2";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"322";"103080";"02/07/2021 10:05";"CC07";"OP110B2";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"323";"103081";"02/07/2021 10:05";"CC07";"OP110B2";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"324";"103082";"02/07/2021 10:05";"CC07";"OP110B2";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"325";"104001";"02/07/2021 10:06";"CC07";"OP110C1";"160_SP1";"11007";"1";"2";"200";"50";"3282";"4500";"0";
"326";"104002";"02/07/2021 10:06";"CC07";"OP110C1";"161_ALMACEN1_1";"11001";"1";"2";"120";"50";"6533";"16447";"0";
"327";"104003";"02/07/2021 10:06";"CC07";"OP110C1";"162_ALMACEN1_2";"0";"0";"0";"0";"0";"0";"0";"0";
"328";"104004";"02/07/2021 10:06";"CC07";"OP110C1";"163_ALMACEN1_3";"11002";"1";"2";"120";"50";"22030";"70000";"0";
"329";"104005";"02/07/2021 10:06";"CC07";"OP110C1";"164_ALMACEN1_4";"0";"0";"0";"0";"0";"0";"0";"0";
"330";"104006";"02/07/2021 10:06";"CC07";"OP110C1";"165_ALMACEN1_5";"11003";"1";"2";"120";"50";"62484";"150000";"0";
"331";"104007";"02/07/2021 10:06";"CC07";"OP110C1";"166_ALMACEN1_6";"11004";"1";"2";"120";"50";"148634";"175000";"0";
"332";"104008";"02/07/2021 10:06";"CC07";"OP110C1";"167_ALMACEN1_7";"11005";"1";"2";"120";"50";"2881";"90000";"0";
"333";"104009";"02/07/2021 10:06";"CC07";"OP110C1";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"334";"104010";"02/07/2021 10:06";"CC07";"OP110C1";"169_ALMACEN1_9";"11001";"2";"2";"120";"50";"6317";"16447";"0";
"335";"104011";"02/07/2021 10:06";"CC07";"OP110C1";"170_ALMACEN1_10";"0";"0";"0";"0";"0";"0";"0";"0";
"336";"104012";"02/07/2021 10:06";"CC07";"OP110C1";"171_ALMACEN1_11";"11002";"2";"2";"120";"50";"21881";"70000";"0";
"337";"104013";"02/07/2021 10:06";"CC07";"OP110C1";"172_ALMACEN1_12";"0";"0";"0";"0";"0";"0";"0";"0";
"338";"104014";"02/07/2021 10:06";"CC07";"OP110C1";"173_ALMACEN1_13";"11003";"2";"2";"120";"50";"62335";"150000";"0";
"339";"104015";"02/07/2021 10:06";"CC07";"OP110C1";"174_ALMACEN1_14";"11004";"2";"2";"120";"50";"148486";"175000";"0";
"340";"104016";"02/07/2021 10:06";"CC07";"OP110C1";"175_ALMACEN1_15";"11005";"2";"2";"120";"50";"2830";"90000";"0";
"341";"104017";"02/07/2021 10:06";"CC07";"OP110C1";"176_ALMACEN1_16";"0";"0";"0";"0";"0";"0";"0";"0";
"342";"104018";"02/07/2021 10:06";"CC07";"OP110C1";"177_ALMACEN1_17";"0";"0";"0";"0";"0";"0";"0";"0";
"343";"104019";"02/07/2021 10:06";"CC07";"OP110C1";"178_ALMACEN1_18";"11008";"1";"2";"200";"50";"882";"2100";"0";
"344";"104020";"02/07/2021 10:06";"CC07";"OP110C1";"179_ALMACEN1_19";"11009";"1";"2";"240";"50";"1974";"4500";"0";
"345";"104021";"02/07/2021 10:06";"CC07";"OP110C1";"180_ALMACEN1_20";"11010";"1";"2";"200";"50";"37";"1150";"0";
"346";"104022";"02/07/2021 10:06";"CC07";"OP110C1";"181_ALMACEN1_21";"11011";"1";"2";"200";"50";"4559";"8108";"0";
"347";"104023";"02/07/2021 10:06";"CC07";"OP110C1";"182_ALMACEN1_22";"11012";"1";"2";"240";"50";"9290";"12000";"0";
"348";"104024";"02/07/2021 10:06";"CC07";"OP110C1";"183_ALMACEN1_23";"11013";"1";"2";"200";"50";"37";"1150";"0";
"349";"104025";"02/07/2021 10:06";"CC07";"OP110C1";"184_ALMACEN1_24";"0";"0";"0";"0";"0";"0";"0";"0";
"350";"104026";"02/07/2021 10:06";"CC07";"OP110C1";"185_ALMACEN1_25";"0";"0";"0";"0";"0";"0";"0";"0";
"351";"104027";"02/07/2021 10:06";"CC07";"OP110C1";"186_ALMACEN1_26";"11008";"2";"2";"200";"50";"957";"2100";"0";
"352";"104028";"02/07/2021 10:06";"CC07";"OP110C1";"187_ALMACEN1_27";"11009";"2";"2";"240";"50";"3279";"4500";"0";
"353";"104029";"02/07/2021 10:06";"CC07";"OP110C1";"188_ALMACEN1_28";"11010";"2";"2";"200";"50";"36";"1150";"0";
"354";"104030";"02/07/2021 10:06";"CC07";"OP110C1";"189_ALMACEN1_29";"11011";"2";"2";"200";"50";"5639";"8108";"0";
"355";"104031";"02/07/2021 10:06";"CC07";"OP110C1";"190_ALMACEN1_30";"11012";"2";"2";"240";"50";"9274";"12000";"0";
"356";"104032";"02/07/2021 10:06";"CC07";"OP110C1";"191_ALMACEN1_31";"11013";"2";"2";"200";"50";"36";"1150";"0";
"357";"104033";"02/07/2021 10:06";"CC07";"OP110C1";"192_ALMACEN1_32";"11014";"1";"2";"240";"50";"35";"1148";"0";
"358";"104034";"02/07/2021 10:06";"CC07";"OP110C1";"193_ALMACEN1_33";"11015";"1";"2";"200";"50";"1160";"1950";"0";
"359";"104035";"02/07/2021 10:06";"CC07";"OP110C1";"194_ALMACEN1_34";"11016";"1";"2";"200";"50";"1022";"3250";"0";
"360";"104036";"02/07/2021 10:06";"CC07";"OP110C1";"195_ALMACEN1_35";"11017";"1";"2";"240";"50";"2772";"5000";"0";
"361";"104037";"02/07/2021 10:06";"CC07";"OP110C1";"196_ALMACEN1_36";"0";"0";"0";"0";"0";"0";"0";"0";
"362";"104038";"02/07/2021 10:06";"CC07";"OP110C1";"197_ALMACEN1_37";"11019";"1";"2";"120";"50";"91239";"150000";"0";
"363";"104039";"02/07/2021 10:06";"CC07";"OP110C1";"198_ALMACEN1_38";"11020";"1";"2";"200";"50";"150";"9000";"0";
"364";"104041";"02/07/2021 10:06";"CC07";"OP110C1";"199_ALMACEN1_39";"11021";"1";"2";"250";"50";"5171";"15000";"0";
"365";"104042";"02/07/2021 10:06";"CC07";"OP110C1";"200_ALMACEN1_40";"11014";"2";"2";"240";"50";"34";"1148";"0";
"366";"104043";"02/07/2021 10:06";"CC07";"OP110C1";"201_ALMACEN1_41";"11015";"2";"2";"200";"50";"990";"1950";"0";
"367";"104044";"02/07/2021 10:06";"CC07";"OP110C1";"202_ALMACEN1_42";"11016";"2";"2";"200";"50";"1010";"3250";"0";
"368";"104045";"02/07/2021 10:06";"CC07";"OP110C1";"203_ALMACEN1_43";"11017";"2";"2";"240";"50";"2760";"5000";"0";
"369";"104046";"02/07/2021 10:06";"CC07";"OP110C1";"204_ALMACEN1_44";"0";"0";"0";"0";"0";"0";"0";"0";
"370";"104047";"02/07/2021 10:06";"CC07";"OP110C1";"205_ALMACEN1_45";"11019";"2";"2";"120";"50";"91129";"150000";"0";
"371";"104048";"02/07/2021 10:06";"CC07";"OP110C1";"206_ALMACEN1_46";"11020";"2";"2";"200";"50";"128";"9000";"0";
"372";"104049";"02/07/2021 10:06";"CC07";"OP110C1";"207_ALMACEN1_47";"11021";"2";"2";"250";"50";"11231";"15000";"0";
"373";"104050";"02/07/2021 10:06";"CC07";"OP110C1";"208_ALMACEN1_48";"0";"0";"0";"0";"0";"0";"0";"0";
"374";"104051";"02/07/2021 10:06";"CC07";"OP110C1";"209_ALMACEN1_49";"0";"0";"0";"0";"0";"0";"0";"0";
"375";"104052";"02/07/2021 10:06";"CC07";"OP110C1";"210_ALMACEN1_50";"11022";"1";"2";"200";"50";"8016";"15750";"0";
"376";"104053";"02/07/2021 10:06";"CC07";"OP110C1";"211_ALMACEN1_51";"11023";"1";"2";"250";"50";"6934";"70000";"0";
"377";"104054";"02/07/2021 10:06";"CC07";"OP110C1";"212_ALMACEN1_52";"11024";"1";"2";"120";"50";"26157";"30000";"0";
"378";"104055";"02/07/2021 10:06";"CC07";"OP110C1";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"379";"104056";"02/07/2021 10:06";"CC07";"OP110C1";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"380";"104057";"02/07/2021 10:06";"CC07";"OP110C1";"215_ALMACEN1_55";"11025";"1";"2";"120";"50";"40";"26300";"0";
"381";"104058";"02/07/2021 10:06";"CC07";"OP110C1";"216_ALMACEN1_56";"0";"0";"0";"0";"0";"0";"0";"0";
"382";"104059";"02/07/2021 10:06";"CC07";"OP110C1";"217_ALMACEN1_57";"0";"0";"0";"0";"0";"0";"0";"0";
"383";"104060";"02/07/2021 10:06";"CC07";"OP110C1";"218_ALMACEN1_58";"11022";"2";"2";"200";"50";"4939";"15750";"0";
"384";"104061";"02/07/2021 10:06";"CC07";"OP110C1";"219_ALMACEN1_59";"11023";"2";"2";"250";"50";"6706";"70000";"0";
"385";"104062";"02/07/2021 10:06";"CC07";"OP110C1";"220_ALMACEN1_60";"11024";"2";"2";"120";"50";"26231";"30000";"0";
"386";"104063";"02/07/2021 10:06";"CC07";"OP110C1";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"387";"104064";"02/07/2021 10:06";"CC07";"OP110C1";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"388";"104065";"02/07/2021 10:06";"CC07";"OP110C1";"223_ALMACEN1_63";"11025";"2";"2";"120";"50";"25697";"26300";"0";
"389";"104066";"02/07/2021 10:06";"CC07";"OP110C1";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"390";"104067";"02/07/2021 10:06";"CC07";"OP110C1";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"391";"104068";"02/07/2021 10:06";"CC07";"OP110C1";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"392";"104069";"02/07/2021 10:06";"CC07";"OP110C1";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
